"1 minute, 13 seconds",Recursive program to linearly search an element in a given array | GeeksforGeeks,"8,413",65,5,23 Oct 2018
"2 minutes, 26 seconds",Median of Stream of Running Integers using STL | GeeksforGeeks,"8,499",115,6,23 Oct 2018
"1 minute, 43 seconds",Count Words in a string | GeeksforGeeks,"2,068",33,4,18 Oct 2018
"2 minutes, 11 seconds",Remove minimum number of characters so that two strings become anagram | GeeksforGeeks,"2,451",47,5,17 Oct 2018
"2 minutes, 6 seconds",Largest Sum Contiguous Subarray | GeeksforGeeks,"10,643",177,26,16 Oct 2018
"3 minutes, 30 seconds",Sort the given string using character search | GeeksforGeeks,"1,088",27,6,12 Oct 2018
"6 minutes, 8 seconds",Longest palindrome subsequence with O(n) space | GeeksforGeeks,"4,034",21,6,11 Oct 2018
"3 minutes, 24 seconds",Program to print reciprocal of letters | GeeksforGeeks,"1,992",46,5,11 Oct 2018
"2 minutes, 19 seconds",Program to check if first and the last characters of string are equal | GeeksforGeeks,"2,111",36,3,10 Oct 2018
"14 minutes, 57 seconds",Find the missing element in the Arithmetic Progression | GeeksforGeeks,"5,337",77,14,10 Oct 2018
"5 minutes, 2 seconds",Remove all outgoing edges except edge with minimum weight | GeeksforGeeks,554,13,0,9 Oct 2018
"9 minutes, 13 seconds",Median of two sorted arrays of same size | GeeksforGeeks,"26,079",185,24,8 Oct 2018
"4 minutes, 34 seconds",Find if there is a rectangle in binary matrix with corners as 1 | GeeksforGeeks,"4,055",39,9,4 Oct 2018
"3 minutes, 29 seconds",Place N^2 numbers in matrix such that every row has an equal sum | GeeksforGeeks,"1,026",33,11,4 Oct 2018
"4 minutes, 3 seconds",Print numbers having first and last bits as the only set bits | GeeksforGeeks,870,23,3,3 Oct 2018
"5 minutes, 5 seconds",Write an Efficient Method to Check if a Number is Multiple of 3 | GeeksforGeeks,"6,446",66,16,1 Oct 2018
"1 minute, 32 seconds",Technical Scripter - Event by GeeksforGeeks,"14,913",68,8,1 Oct 2018
"4 minutes, 21 seconds",Find words which are greater than given length k | GeeksforGeeks,"2,196",33,6,25 Sept 2018
"3 minutes, 9 seconds",Find last index of a character in a string | GeeksforGeeks,"2,813",41,3,23 Sept 2018
"3 minutes, 18 seconds",Count consonants in a string | GeeksforGeeks,"1,946",28,9,22 Sept 2018
"1 minute, 55 seconds",Efficiently check whether n is a multiple of 4 or not | GeeksforGeeks,"2,408",57,8,22 Sept 2018
"2 minutes, 50 seconds",Powers of 2 to required sum | GeeksforGeeks,"2,241",42,7,21 Sept 2018
"2 minutes, 33 seconds",XOR counts of 0s and 1s in binary representation | GeeksforGeeks,"2,047",42,5,21 Sept 2018
"2 minutes, 57 seconds",How to turn off a particular bit in a number? | GeeksforGeeks,"3,574",75,5,20 Sept 2018
"3 minutes, 39 seconds",Check whether K-th bit is set or not | GeeksforGeeks,"5,760",69,1,20 Sept 2018
"2 minutes, 58 seconds",Extract ‘k’ bits from a given position in a number | GeeksforGeeks,"7,263",73,3,19 Sept 2018
"1 minute, 40 seconds",Heaven and Hell - Puzzle  | GeeksforGeeks,"26,119",450,85,19 Sept 2018
"2 minutes, 16 seconds",Check if two numbers are equal without using comparison operators | GeeksforGeeks,"7,036",105,7,19 Sept 2018
44 seconds,Sudo GATE free preparation course | GeeksforGeeks,"8,525",47,5,18 Sept 2018
"2 minutes, 28 seconds",Check if a number has two adjacent set bits | GeeksforGeeks,"2,581",46,1,3 Sept 2018
"14 minutes, 6 seconds","Two nodes of a BST are swapped, correct the BST | GeeksforGeeks","12,950",148,10,2 Sept 2018
"5 minutes, 7 seconds",Check if a queue can be sorted in another queue using a stack | GeeksforGeeks,"5,401",40,9,2 Sept 2018
"6 minutes, 4 seconds",Minimum cost to convert 3 X 3 matrix into magic square | GeeksforGeeks,"35,538",237,36,1 Sept 2018
"4 minutes, 14 seconds",Check whether a given matrix is orthogonal or not | GeeksforGeeks,"5,413",34,0,1 Sept 2018
"10 minutes, 4 seconds",Binary Trees (Introduction) | GeeksforGeeks,"20,921",250,14,31 Aug 2018
"2 minutes, 34 seconds",Interchanging first and second halves of stings | GeeksforGeeks,874,21,0,31 Aug 2018
43 seconds,Classroom Program in Noida | Geeks Classes,"7,865",77,13,30 Aug 2018
"7 minutes, 42 seconds",Microsoft's Most asked Interview Questions (Part 2) | GeeksforGeeks,"48,908",1.3K,58,27 Aug 2018
"3 minutes, 41 seconds",Print middle level of perfect binary tree without finding height | GeeksforGeeks,974,19,7,26 Aug 2018
"3 minutes, 49 seconds",Euler tour of Binary Tree | GeeksforGeeks,"7,533",62,5,25 Aug 2018
"5 minutes, 31 seconds",Find if given vertical level of binary tree is sorted or not | GeeksforGeeks,424,9,0,24 Aug 2018
"2 minutes, 44 seconds",String with maximum number of unique characters | GeeksforGeeks,"2,494",13,1,24 Aug 2018
"3 minutes, 7 seconds",Count substrings with each character occurring at most k times | GeeksforGeeks,"2,194",26,2,23 Aug 2018
"2 minutes, 41 seconds",Find if a string starts and ends with another given string | GeeksforGeeks,"1,008",16,5,23 Aug 2018
"1 minute, 53 seconds",Sort the given string using character search | GeeksforGeeks,"1,266",35,6,22 Aug 2018
"4 minutes, 4 seconds",Find a number in minimum steps | GeeksforGeeks,"5,608",45,10,22 Aug 2018
"5 minutes, 53 seconds",Level order traversal with direction change after every two levels | GeeksforGeeks,668,10,3,21 Aug 2018
"5 minutes, 45 seconds",Validity of a given Tic-Tac-Toe board configuration | GeeksforGeeks,"4,926",47,3,21 Aug 2018
"3 minutes, 50 seconds",Hilbert Matrix | GeeksforGeeks,"5,232",67,5,20 Aug 2018
"6 minutes, 44 seconds",Maximum product of 4 adjacent elements in matrix | GeeksforGeeks,"1,830",30,3,20 Aug 2018
"4 minutes, 29 seconds",Tribonacci Word | GeeksforGeeks,"1,353",31,2,19 Aug 2018
"3 minutes, 34 seconds",Minimum cost to construct a string | GeeksforGeeks,"1,902",24,2,19 Aug 2018
"5 minutes, 21 seconds",Check if two trees are Mirror | GeeksforGeeks,"4,618",53,5,18 Aug 2018
"5 minutes, 37 seconds",Detect if two integers have opposite signs (Bitwise Algorithms) | GeeksforGeeks,"2,361",75,15,18 Aug 2018
"2 minutes, 23 seconds",Removing row or column wise duplicates from matrix of characters | GeeksforGeeks,"1,565",17,0,17 Aug 2018
"4 minutes, 51 seconds",Program for FCFS Scheduling | Set 1 | GeeksforGeeks,"20,690",214,9,17 Aug 2018
"2 minutes, 59 seconds",Maximum difference between node and its ancestor in Binary Tree | GeeksforGeeks,"5,490",25,8,16 Aug 2018
"3 minutes, 48 seconds",Multilevel queue Scheduling | GeeksforGeeks,"3,375",29,2,16 Aug 2018
46 seconds,Sudo Placement 2 | A free placement preparation course by GeeksforGeeks,"21,441",153,22,15 Aug 2018
"3 minutes, 19 seconds",Find next right node of a given key | Set 2 | GeeksforGeeks,510,8,0,14 Aug 2018
"2 minutes, 47 seconds",Check for Integer Overflow | GeeksforGeeks,"8,801",67,1,13 Aug 2018
"2 minutes, 27 seconds",Turn off the rightmost set bit | GeeksforGeeks,"2,295",54,3,12 Aug 2018
"3 minutes, 40 seconds",Convoy Effect | GeeksforGeeks,"3,385",60,2,10 Aug 2018
"2 minutes, 48 seconds",Sparse search | GeeksforGeeks,"1,697",35,4,10 Aug 2018
"2 minutes, 2 seconds",Count occurences of a word in a string | GeeksforGeeks,"10,913",98,7,9 Aug 2018
"2 minutes, 35 seconds",Sum of first K even-length Palindrome numbers | GeeksforGeeks,"1,106",15,2,9 Aug 2018
"2 minutes, 18 seconds",gOOGLE cASE of a given sentence | GeeksforGeeks,990,23,1,8 Aug 2018
"2 minutes, 39 seconds",Remove all the palindromic words from the given sentence | GeeksforGeeks,"2,615",32,2,8 Aug 2018
"1 minute, 42 seconds",Length of longest balanced parentheses prefix | GeeksforGeeks,"1,834",14,6,7 Aug 2018
"3 minutes, 45 seconds",Converting one string to other using append and delete last operations | GeeksforGeeks,"3,950",38,9,7 Aug 2018
"3 minutes, 40 seconds",Reverse alternate levels of a perfect binary tree | GeeksforGeeks,"1,969",35,1,3 Aug 2018
"5 minutes, 5 seconds",Print a Binary Tree in Vertical Order | Set 3 (Using Level Order Traversal) | GeeksforGeeks,"16,550",88,13,2 Aug 2018
"4 minutes, 36 seconds",Convert a normal BST to Balanced BST  | GeeksforGeeks,"18,797",134,7,1 Aug 2018
"2 minutes, 7 seconds","Program to count vowels, consonant, digits and special characters in string | GeeksforGeeks","13,014",122,5,1 Aug 2018
"6 minutes, 37 seconds",Construct a complete binary tree from given array in level order fashion | GeeksforGeeks,"29,771",196,17,31 Jul 2018
"2 minutes, 45 seconds",Find one extra character in a string | GeeksforGeeks,"2,419",45,6,31 Jul 2018
"5 minutes, 54 seconds",Check if all levels of two trees are anagrams or not | GeeksforGeeks,"1,173",17,3,30 Jul 2018
"5 minutes, 57 seconds",Microsoft's Most asked Interview Questions (Part 1) | GeeksforGeeks,"155,340",3.9K,77,30 Jul 2018
"4 minutes, 12 seconds",Smallest alphabet greater than a given character | GeeksforGeeks,"1,428",21,4,30 Jul 2018
"2 minutes, 41 seconds",Fibonacci Word | GeeksforGeeks,"3,059",28,1,30 Jul 2018
"3 minutes, 6 seconds",Count palindrome words in a sentence | GeeksforGeeks,"13,876",129,6,30 Jul 2018
"4 minutes, 11 seconds",Closest product pair in an array | GeeksforGeeks,"2,067",63,13,19 Jul 2018
"11 minutes, 18 seconds",Amazon Interview Questions - 2 | GeeksforGeeks,"68,288",1.7K,68,17 Jul 2018
"2 minutes, 4 seconds",Remove consecutive vowels from string | GeeksforGeeks,"4,447",46,2,12 Jul 2018
"4 minutes, 57 seconds",Program for Priority Scheduling (Set 1)| GeeksforGeeks,"5,825",40,1,9 Jul 2018
28 seconds,Sudo Placement | A Brief Reminder,"3,435",67,7,9 Jul 2018
2 minutes,Perfect Square String | GeeksforGeeks,"1,092",22,3,9 Jul 2018
"1 minute, 44 seconds",Check whether second string can be formed from characters of first string | GeeksforGeeks,"2,039",21,1,8 Jul 2018
"3 minutes, 19 seconds",Print all funny words in a string | GeeksforGeeks,"1,289",36,3,8 Jul 2018
14 minutes,Egg Dropping Problem - Approach to write the code (Dynamic Programming) | GeeksforGeeks,"84,475",1.2K,68,6 Jul 2018
"2 minutes, 25 seconds",Pro Geek Cup 2.0 | GeeksforGeeks,"1,634",28,9,4 Jul 2018
3 minutes,Number of flips to make binary string alternate | GeeksforGeeks,"4,556",48,1,4 Jul 2018
"2 minutes, 24 seconds",Multilevel Feedback Queue Scheduling (Operating System) | GeeksforGeeks,"8,009",115,3,3 Jul 2018
26 seconds,Sudo Placement | A free placement preparation course by GeeksforGeeks,"31,277",108,15,2 Jul 2018
"14 minutes, 53 seconds",Knapsack Problem - Approach to write the code (Dynamic Programming) | GeeksforGeeks,"93,301",566,23,25 Jun 2018
"3 minutes, 12 seconds",Minimum increment by k operations to make all elements equal | GeeksforGeeks,"4,606",41,6,25 Jun 2018
"4 minutes, 23 seconds",Sum of nodes on the longest path from root to leaf node | GeeksforGeeks,"3,769",40,3,19 Jun 2018
"2 minutes, 41 seconds",Interleave the first half of the queue with second half | GeeksforGeeks,"3,154",34,4,16 Jun 2018
"4 minutes, 21 seconds",Sum of all the parent nodes having child node x | GeeksforGeeks,953,13,2,13 Jun 2018
"3 minutes, 59 seconds",Binary tree to string with brackets | GeeksforGeeks,"6,354",48,3,12 Jun 2018
"5 minutes, 59 seconds",Access Modifiers in Java | GeeksforGeeks,"25,470",383,16,11 Jun 2018
"3 minutes, 35 seconds",Number of children of given node in n-ary Tree | GeeksforGeeks,"4,464",21,5,10 Jun 2018
"2 minutes, 50 seconds",Check whether a given string is an interleaving of two other given strings | GeeksforGeeks,"11,094",69,28,9 Jun 2018
"5 minutes, 59 seconds",Find largest subtree sum in a tree | GeeksforGeeks,"4,493",33,2,9 Jun 2018
"4 minutes, 47 seconds",Shortest Job First (or SJF) scheduling | Set 1 (Non- preemptive) | GeeksforGeeks,"11,554",90,8,8 Jun 2018
"4 minutes, 40 seconds",Depth of an N-Ary tree | GeeksforGeeks,"6,129",43,7,8 Jun 2018
"3 minutes, 2 seconds",Number of siblings of a given Node in n-ary Tree | GeeksforGeeks,"2,273",18,0,7 Jun 2018
"5 minutes, 41 seconds","Print all the paths from root, with a specified sum in Binary tree | GeeksforGeeks","2,301",25,1,6 Jun 2018
"4 minutes, 3 seconds",BST to a Tree with sum of all smaller keys | GeeksforGeeks,939,11,0,5 Jun 2018
"6 minutes, 25 seconds",Root to leaf path with maximum distinct nodes | GeeksforGeeks,"5,035",21,6,4 Jun 2018
"4 minutes, 16 seconds",Find the closest element in Binary Search Tree | GeeksforGeeks,"6,676",26,3,3 Jun 2018
"4 minutes, 43 seconds",Sum of k smallest elements in BST | GeeksforGeeks,"2,321",23,2,2 Jun 2018
"6 minutes, 32 seconds",Print all k-sum paths in a binary tree | GeeksforGeeks,"12,516",102,26,1 Jun 2018
"3 minutes, 37 seconds",Symmetric Tree (Mirror Image of itself) | GeeksforGeeks,"5,593",45,4,1 Jun 2018
"4 minutes, 13 seconds",Convert a BST to a Binary Tree so that sum of greater keys is added to every key | GeeksforGeeks,"1,244",18,0,31 May 2018
"3 minutes, 34 seconds",Check if all leaves are at same level | GeeksforGeeks,"3,370",37,3,31 May 2018
"3 minutes, 57 seconds",Detect if two integers have opposite signs (Dynamic Programming)  | GeeksforGeeks,"3,453",58,3,31 May 2018
"3 minutes, 39 seconds",K’th Largest Element in BST when modification to BST is not allowed | GeeksforGeeks,"13,106",103,6,30 May 2018
"4 minutes, 5 seconds",Worst Fit algorithm in Memory Management | GeeksforGeeks,"7,407",73,1,30 May 2018
"4 minutes, 21 seconds",First Fit algorithm in Memory Management | GeeksforGeeks,"19,341",122,6,28 May 2018
"6 minutes, 51 seconds",Best Fit algorithm in Memory Management | GeeksforGeeks,"16,103",114,4,25 May 2018
"2 minutes, 38 seconds",Find largest word in dictionary by deleting some characters of given string | GeeksforGeeks,"3,893",31,2,24 May 2018
"1 minute, 36 seconds",Count number of substrings that start and end with 1 in a Binary String | GeeksforGeeks,"4,077",45,5,22 May 2018
"2 minutes, 45 seconds",All combinations of strings that can be used to dial a number | GeeksforGeeks,"4,536",36,3,21 May 2018
"5 minutes, 22 seconds",Inheritance in Java | GeeksforGeeks,"8,917",75,1,19 May 2018
"3 minutes, 33 seconds",Check if a given sequence of moves for a robot is circular or not | GeeksforGeeks,"4,650",16,9,18 May 2018
"3 minutes, 24 seconds",Variables in Java | GeeksforGeeks,"13,809",71,3,17 May 2018
"3 minutes, 33 seconds",Check if two given strings are isomorphic to each other | GeeksforGeeks,"7,956",52,7,17 May 2018
"2 minutes, 49 seconds",Caesar Cipher | GeeksforGeeks,"31,043",144,10,16 May 2018
"1 minute, 51 seconds",Python Program to replace a word with asterisks in a sentence | GeeksforGeeks,"8,167",32,3,15 May 2018
"2 minutes, 14 seconds",Program for Fibonacci numbers using Dynamic Programming | GeeksforGeeks,"29,364",143,11,14 May 2018
"1 minute, 10 seconds",C++ Program to remove spaces from a string | GeeksforGeeks,"16,328",72,8,11 May 2018
"6 minutes, 7 seconds",Number of nodes greater than a given value in n-ary tree | GeeksforGeeks,"2,158",10,1,9 May 2018
"3 minutes, 54 seconds",Print all nodes in a binary tree having K leaves | GeeksforGeeks,"1,567",12,2,8 May 2018
"2 minutes, 14 seconds",Reversing a Queue | GeeksforGeeks,"16,300",108,9,7 May 2018
"3 minutes, 45 seconds",Root to leaf paths having equal lengths in a Binary Tree | GeeksforGeeks,922,8,1,4 May 2018
"3 minutes, 55 seconds",Sum of leaf nodes at minimum level | GeeksforGeeks,"3,250",24,0,3 May 2018
"4 minutes, 1 second",Immediate Smaller element in an N-ary Tree | GeeksforGeeks,964,8,3,2 May 2018
"5 minutes, 10 seconds",Find maximum level sum in Binary Tree | GeeksforGeeks,"6,136",42,1,1 May 2018
"2 minutes, 2 seconds",Python Program for Sieve of Eratosthenes | GeeksforGeeks,"11,663",39,8,1 May 2018
"4 minutes, 6 seconds",Next Larger element in n-ary tree | GeeksforGeeks,"1,577",11,0,30 Apr 2018
"6 minutes, 11 seconds",Node having maximum sum of immediate children and itself in n-ary tree | GeeksforGeeks,"1,851",12,0,29 Apr 2018
"4 minutes, 45 seconds",Bottom View of a Binary Tree | GeeksforGeeks,"20,619",56,21,28 Apr 2018
33 seconds,Geeks Classes - A Classroom Programme by GeeksforGeeks,"5,454",54,13,27 Apr 2018
"4 minutes, 57 seconds",Print Nodes in Top View of Binary Tree | GeeksforGeeks,"42,544",204,32,27 Apr 2018
"4 minutes, 46 seconds",Count the number of non-reachable nodes | GeeksforGeeks,"4,238",31,0,26 Apr 2018
"5 minutes, 10 seconds",Level of Each node in a Tree from source node (using BFS) | GeeksforGeeks,"4,824",17,2,25 Apr 2018
"3 minutes, 6 seconds",Sum of dependencies in a graph | GeeksforGeeks,"4,419",17,0,24 Apr 2018
"3 minutes, 39 seconds",Find the Degree of a Particular vertex in a Graph | GeeksforGeeks,"8,820",54,3,23 Apr 2018
"5 minutes, 36 seconds",Vertical width of Binary tree | Set 1 | GeeksforGeeks,"2,876",17,2,22 Apr 2018
"26 minutes, 27 seconds",Android Development Tutorial | SQLite Introduction - Part 1 | GeeksforGeeks,"1,676",24,7,22 Apr 2018
"6 minutes, 42 seconds",Sum of all elements of N-ary Tree | GeeksforGeeks,"1,597",14,2,21 Apr 2018
"5 minutes, 57 seconds",Kirchhoff’s Theorem for Calculating number of Spanning trees Of a Graph | GeeksforGeeks,"27,385",221,16,21 Apr 2018
"2 minutes, 21 seconds",Possible Words using given characters in Python | GeeksforGeeks,"3,806",22,2,20 Apr 2018
"4 minutes, 55 seconds",Maximum left node in binary tree | GeeksforGeeks,"1,088",11,0,20 Apr 2018
"8 minutes, 24 seconds",Circular Queue | Set 1 (Introduction and Array Implementation) | GeeksforGeeks,"88,977",894,32,19 Apr 2018
"3 minutes, 1 second",Check if two trees are Mirror | Set 2 | GeeksforGeeks,"3,586",32,1,19 Apr 2018
"5 minutes, 7 seconds",Vertical width of Binary tree | Set 2 | GeeksforGeeks,"1,340",12,3,18 Apr 2018
"5 minutes, 33 seconds",Sorted insert for circular linked list | GeeksforGeeks,"45,838",117,10,17 Apr 2018
"2 minutes, 53 seconds",Circular Linked List | Set 1 (Introduction and Applications) | GeeksforGeeks,"19,245",198,5,17 Apr 2018
"5 minutes, 18 seconds",Sum of nodes at maximum depth of a Binary Tree | GeeksforGeeks,"2,143",10,0,16 Apr 2018
"2 minutes, 9 seconds",Count number of unique Triangles using STL | GeeksforGeeks,"4,673",39,2,16 Apr 2018
"3 minutes, 2 seconds",Find all elements that appear more than n/k times in an array | GeeksforGeeks,"21,523",96,14,15 Apr 2018
"2 minutes, 16 seconds",Sort all even numbers in ascending order and odd numbers in descending order | GeeksforGeeks,"21,047",110,4,14 Apr 2018
"1 minute, 43 seconds",Count minimum number of subsets (or subsequences) with consecutive numbers | GeeksforGeeks,"4,776",25,3,13 Apr 2018
"2 minutes, 18 seconds",Program to print Lower triangular and Upper triangular matrix of an array | GeeksforGeeks,"20,623",168,7,11 Apr 2018
"2 minutes, 8 seconds",Minimum swaps required to Sort Binary array | GeeksforGeeks,"18,632",43,7,10 Apr 2018
"2 minutes, 28 seconds",Kth ancestor of a node in binary tree | Set 2 | GeeksforGeeks,"6,514",50,4,9 Apr 2018
"6 minutes, 10 seconds",ZigZag Tree Traversal | GeeksforGeeks,"20,555",136,7,8 Apr 2018
"3 minutes, 26 seconds",Largest number in BST which is less than or equal to N | GeeksforGeeks,"2,151",8,5,7 Apr 2018
"5 minutes, 9 seconds",General Tree Level Order Traversal | GeeksforGeeks,"8,342",48,0,6 Apr 2018
"4 minutes, 33 seconds",Check if each internal node of a BST has exactly one child | GeeksforGeeks,"2,663",17,6,5 Apr 2018
"2 minutes, 7 seconds",Python Programming Tutorial | Count number of vowels using sets in given string | GeeksforGeeks,"9,050",42,2,4 Apr 2018
"4 minutes, 14 seconds",Tilt of Binary Tree | GeeksforGeeks,"2,919",28,2,4 Apr 2018
"1 minute, 51 seconds",Python Programming Tutorial | Cyclically rotate an array by one | List Slicing | GeeksforGeeks,"5,171",31,4,3 Apr 2018
